popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,rating
79,0.45299999999999996,0.5379999999999999,1,-8.212,1,0.0638,0.449,0.0,0.19,0.516,122.973,204533,4,Basic
80,0.9179999999999999,0.8370000000000001,1,-6.792000000000001,1,0.255,0.23399999999999999,0.0,0.22699999999999998,0.855,120.01700000000001,236000,4,Basic
79,0.8270000000000001,0.469,10,-9.141,0,0.341,0.0807,8.12e-06,0.207,0.196,97.02799999999999,238321,4,Basic
84,0.505,0.428,5,-5.604,1,0.221,0.489,0.0,0.0977,0.618,175.813,157493,4,Basic
78,0.597,0.733,1,-6.017,1,0.41,0.134,0.0,0.159,0.639,171.016,214035,4,Basic
80,0.469,0.489,0,-6.071000000000001,1,0.0314,0.841,0.0,0.10300000000000001,0.201,74.013,123387,4,Basic
77,0.815,0.76,6,-4.632,1,0.331,0.0242,0.0,0.203,0.7290000000000001,81.53699999999999,183145,4,Basic
78,0.679,0.44299999999999995,10,-8.527999999999999,0,0.153,0.42700000000000005,0.0,0.106,0.363,104.04899999999999,179973,4,Basic
87,0.757,0.737,4,-6.728,0,0.114,0.311,0.0,0.113,0.635,98.057,207031,4,Basic
77,0.7390000000000001,0.85,2,-3.966,1,0.0308,0.0272,0.0,0.18100000000000002,0.883,113.0,168960,4,Basic
77,0.861,0.647,7,-7.425,1,0.0675,0.594,0.6609999999999999,0.114,0.67,158.037,133680,4,Basic
87,0.907,0.53,1,-6.112,1,0.127,0.0578,2.23e-06,0.10099999999999999,0.507,135.998,113000,4,Basic
77,0.691,0.602,9,-6.807,0,0.209,0.12300000000000001,0.0,0.0637,0.685,151.987,189480,4,Basic
88,0.759,0.605,7,-7.737,1,0.0433,0.156,0.0,0.6940000000000001,0.64,121.04899999999999,158900,4,Basic
82,0.9390000000000001,0.305,8,-10.952,0,0.354,0.35,0.000169,0.105,0.563,100.029,179889,4,Basic
76,0.584,0.688,6,-4.427,0,0.431,0.294,0.0,0.09699999999999999,0.628,94.971,217659,5,Basic
79,0.682,0.6829999999999999,8,-6.444,0,0.0287,0.156,2.3199999999999998e-05,0.273,0.64,120.023,178000,4,Basic
78,0.7120000000000001,0.515,10,-6.004,0,0.0857,0.23399999999999999,0.0,0.205,0.563,160.0,201920,4,Basic
92,0.721,0.716,10,-7.037000000000001,0,0.0657,0.0334,0.00084,0.237,0.667,104.994,221714,4,Basic
75,0.774,0.473,1,-5.122000000000001,0,0.0569,0.221,0.0,0.222,0.41600000000000004,97.95299999999999,177253,4,Basic
80,0.795,0.885,8,-4.13,1,0.0713,0.0375,0.006379999999999999,0.292,0.46,126.037,169998,4,Basic
80,0.897,0.366,0,-8.029,1,0.0569,0.00889,0.00035299999999999996,0.0715,0.41600000000000004,100.00299999999999,173387,4,Basic
83,0.9,0.4,0,-8.443,1,0.124,0.0501,0.0,0.0876,0.33799999999999997,136.001,197487,4,Basic
78,0.7609999999999999,0.586,0,-5.367999999999999,1,0.359,0.0392,0.0,0.0558,0.7190000000000001,149.804,169147,4,Basic
78,0.616,0.669,1,-5.791,1,0.32,0.0298,0.0,0.127,0.275,154.056,196112,4,Basic
81,0.747,0.57,1,-6.711,1,0.081,0.0642,0.0,0.0832,0.65,133.99200000000002,200890,4,Basic
81,0.6409999999999999,0.537,0,-5.452000000000001,0,0.0282,0.0875,9.05e-06,0.115,0.0681,112.86399999999999,196188,4,Basic
76,0.6509999999999999,0.708,4,-4.791,1,0.0376,0.5820000000000001,0.0,0.0796,0.5579999999999999,119.964,202920,4,Basic
81,0.319,0.0561,0,-23.023000000000003,1,0.045,0.935,0.0038399999999999997,0.38799999999999996,0.08199999999999999,79.764,242652,3,Basic
81,0.292,0.574,0,-9.375,1,0.0401,0.12,0.00569,0.0663,0.166,124.344,211240,4,Basic
78,0.36200000000000004,0.882,3,-3.717,1,0.0973,0.0791,0.0,0.15,0.8640000000000001,199.81099999999998,185200,4,Basic
78,0.7759999999999999,0.64,7,-8.058,1,0.183,0.15,0.0,0.0983,0.326,160.03799999999998,201627,4,Basic
76,0.688,0.489,2,-7.627000000000001,0,0.17300000000000001,0.619,0.0,0.153,0.5589999999999999,85.404,210120,5,Basic
76,0.8009999999999999,0.693,0,-4.002,1,0.32299999999999995,0.0104,0.0,0.376,0.602,164.084,115610,4,Basic
81,0.9129999999999999,0.608,7,-6.763999999999999,1,0.259,0.11599999999999999,0.0,0.109,0.496,101.00200000000001,143880,4,Basic
86,0.67,0.45299999999999996,0,-11.265,1,0.295,0.252,0.33,0.11699999999999999,0.68,135.055,194840,4,Basic
78,0.9420000000000001,0.382,10,-8.099,1,0.564,0.0019199999999999998,0.0,0.092,0.379,100.01700000000001,177864,4,Basic
81,0.521,0.125,9,-17.832,1,0.239,0.7509999999999999,0.00207,0.265,0.0528,111.554,243725,4,Basic
79,0.677,0.688,0,-4.058,0,0.0633,0.138,0.0,0.114,0.198,98.04899999999999,240429,4,Basic
77,0.506,0.45,2,-12.565,1,0.364,0.0683,0.000225,0.10300000000000001,0.131,177.97799999999998,182387,4,Basic
77,0.47100000000000003,0.41100000000000003,0,-9.5,1,0.295,0.81,0.0,0.135,0.363,89.484,211227,1,Basic
80,0.662,0.747,11,-6.926,0,0.0736,0.027999999999999997,0.00615,0.138,0.48700000000000004,150.088,234147,4,Basic
77,0.7020000000000001,0.775,1,-3.4619999999999997,1,0.248,0.324,0.0,0.114,0.784,178.199,151054,4,Basic
79,0.772,0.847,10,-3.7889999999999997,0,0.0929,0.00718,0.0,0.156,0.7040000000000001,100.01299999999999,163390,4,Basic
78,0.76,0.615,5,-9.36,0,0.33,0.07200000000000001,0.0,0.0571,0.35100000000000003,148.014,168653,4,Basic
78,0.726,0.636,7,-3.615,1,0.0496,0.19899999999999998,0.0,0.111,0.36200000000000004,111.09700000000001,225040,4,Basic
77,0.86,0.507,0,-5.776,0,0.369,0.0408,6.15e-06,0.14,0.15,85.005,225920,4,Basic
77,0.6759999999999999,0.664,8,-4.435,1,0.34299999999999997,0.0387,0.0,0.0475,0.838,161.86700000000002,214893,4,Basic
80,0.78,0.828,8,-2.235,1,0.237,0.409,0.0,0.10400000000000001,0.7859999999999999,160.113,167898,4,Basic
75,0.643,0.77,5,-4.524,0,0.228,0.13,0.0,0.247,0.863,170.00599999999997,181437,4,Basic
84,0.377,0.6509999999999999,4,-5.437,0,0.0588,0.0197,5.31e-05,0.174,0.0851,129.69799999999998,219742,4,Basic
77,0.852,0.43200000000000005,1,-8.04,0,0.501,0.0599,0.0,0.146,0.258,140.042,236571,4,Basic
81,0.7859999999999999,0.733,6,-4.961,0,0.127,0.0257,0.0,0.14300000000000002,0.358,101.046,202653,4,Basic
80,0.695,0.71,1,-6.638999999999999,1,0.05,0.0246,0.00010400000000000001,0.133,0.557,157.925,190240,4,Basic
0,0.7829999999999999,0.84,1,-3.4160000000000004,1,0.051,0.174,0.0,0.41200000000000003,0.8390000000000001,95.001,200480,4,Basic
0,0.899,0.626,6,-4.228,0,0.292,0.076,0.0,0.0631,0.873,88.007,234320,4,Basic
80,0.8240000000000001,0.624,0,-9.728,1,0.0827,0.7809999999999999,0.00018899999999999999,0.1,0.248,102.012,287267,4,Basic
76,0.8490000000000001,0.397,0,-12.085,1,0.134,0.40399999999999997,1.74e-06,0.0741,0.0836,99.97399999999999,150883,4,Basic
77,0.883,0.635,0,-6.284,0,0.299,0.0307,0.0,0.114,0.542,129.042,151482,4,Basic
78,0.62,0.613,0,-5.83,1,0.0795,0.0607,0.0,0.11699999999999999,0.483,82.43,232733,4,Basic
88,0.598,0.526,10,-8.658999999999999,0,0.0415,0.129,0.0,0.14,0.529,123.935,168387,4,Basic
77,0.9490000000000001,0.425,5,-7.393,1,0.22399999999999998,0.0295,0.0,0.106,0.621,124.927,135023,4,Basic
77,0.643,0.594,2,-5.452999999999999,1,0.0318,0.0128,0.0,0.11800000000000001,0.442,144.033,216668,4,Basic
80,0.535,0.746,4,-5.644,0,0.275,0.304,0.0,0.359,0.648,109.994,215973,4,Basic
77,0.745,0.561,0,-4.869,1,0.0807,0.0758,0.0,0.133,0.449,77.557,248431,4,Basic
74,0.602,0.726,5,-4.856,0,0.129,0.382,0.0,0.0691,0.5539999999999999,90.10799999999999,202667,4,Basic
78,0.623,0.608,1,-5.937,0,0.0434,0.426,0.0,0.105,0.263,84.98,208518,4,Basic
79,0.7120000000000001,0.732,4,-6.754,1,0.0629,0.45399999999999996,0.0,0.319,0.313,94.071,198533,4,Basic
76,0.914,0.655,6,-5.332999999999999,0,0.294,0.00245,0.0,0.0817,0.705,143.975,153863,4,Basic
90,0.777,0.7120000000000001,10,-4.84,1,0.27699999999999997,0.217,0.0,0.091,0.68,95.69200000000001,175733,4,Basic
76,0.523,0.687,7,-5.601,1,0.105,0.0215,2.86e-06,0.203,0.711,90.036,217480,4,Basic
76,0.733,0.574,1,-6.409,0,0.266,0.243,0.0,0.231,0.305,159.987,191920,4,Basic
82,0.649,0.5379999999999999,7,-11.196,0,0.0519,0.37200000000000005,0.00632,0.0951,0.496,144.97899999999998,202193,4,Basic
76,0.617,0.953,2,-4.162,1,0.0693,0.11900000000000001,0.0,0.331,0.594,154.964,192200,4,Basic
76,0.565,0.805,0,-4.457,1,0.0489,0.0808,0.0,0.17300000000000001,0.8690000000000001,76.04,181933,4,Basic
80,0.611,0.622,9,-5.075,0,0.0734,0.0188,0.0,0.359,0.5379999999999999,146.11,231999,4,Basic
0,0.889,0.598,11,-5.582999999999999,1,0.276,0.0135,0.0,0.154,0.385,142.965,183011,4,Basic
76,0.669,0.5589999999999999,5,-5.003,1,0.0251,0.0805,0.0,0.0703,0.491,95.001,199413,4,Basic
77,0.373,0.47700000000000004,8,-6.391,1,0.0819,0.226,0.0,0.0879,0.531,198.52200000000002,172371,4,Basic
79,0.7809999999999999,0.518,9,-4.657,0,0.0297,0.0652,0.000656,0.0522,0.61,99.984,136614,4,Basic
75,0.502,0.6709999999999999,9,-5.1579999999999995,0,0.293,0.147,0.0,0.21100000000000002,0.584,153.864,176483,4,Basic
78,0.8029999999999999,0.569,1,-6.3660000000000005,1,0.0705,0.0957,0.0,0.0976,0.26,95.009,123400,4,Basic
75,0.8740000000000001,0.647,1,-5.256,1,0.441,0.0382,0.0,0.215,0.228,154.04,215327,4,Basic
79,0.606,0.799,9,-4.452,1,0.0261,0.0128,0.0,0.15,0.638,103.014,232907,4,Basic
78,0.534,0.589,1,-1.865,1,0.325,0.256,6.02e-05,0.17600000000000002,0.632,78.616,209829,4,Basic
79,0.752,0.703,1,-5.268,1,0.0969,0.006940000000000001,0.0,0.14300000000000002,0.5379999999999999,77.021,155134,4,Basic
77,0.888,0.525,1,-5.665,1,0.305,0.028999999999999998,5.68e-06,0.13699999999999998,0.243,133.983,143792,4,Basic
76,0.83,0.564,1,-7.822,1,0.235,0.177,0.0,0.128,0.107,85.042,129882,4,Basic
76,0.635,0.677,10,-5.547999999999999,1,0.0909,0.161,0.0,0.154,0.253,94.95,213733,4,Basic
77,0.915,0.474,7,-7.372999999999999,0,0.0752,0.115,0.0,0.16899999999999998,0.523,119.991,144000,4,Basic
79,0.586,0.7859999999999999,2,-3.7680000000000002,1,0.0484,0.0212,9.350000000000001e-05,0.642,0.326,115.959,273013,4,Basic
81,0.915,0.588,7,-6.3020000000000005,0,0.0677,0.0824,0.000169,0.10400000000000001,0.32899999999999996,123.936,218710,4,Basic
79,0.7559999999999999,0.449,9,-8.746,1,0.0344,0.13,0.0,0.114,0.39899999999999997,111.01100000000001,223293,4,Basic
79,0.513,0.7879999999999999,0,-4.629,1,0.0364,0.00968,0.0,0.11,0.23399999999999999,139.987,238459,4,Basic
78,0.7440000000000001,0.638,5,-4.86,0,0.049,0.00829,0.0,0.182,0.48,98.01899999999999,156719,4,Basic
77,0.833,0.722,1,-5.563,1,0.136,0.0573,1.1400000000000001e-05,0.358,0.588,107.01899999999999,175343,4,Basic
77,0.6990000000000001,0.687,7,-3.997,0,0.106,0.308,3.63e-05,0.121,0.499,88.932,189977,4,Basic
80,0.611,0.7140000000000001,9,-4.696000000000001,0,0.856,0.184,0.0,0.145,0.628,196.043,175828,4,Basic
75,0.779,0.705,8,-6.382999999999999,0,0.051,0.237,0.0,0.0899,0.451,122.99600000000001,332195,4,Basic
77,0.7440000000000001,0.7090000000000001,0,-5.359,1,0.10099999999999999,0.275,0.0,0.126,0.72,89.969,141333,4,Basic
83,0.727,0.583,7,-7.385,0,0.0718,0.065,0.0,0.106,0.629,147.983,171840,4,Basic
78,0.7120000000000001,0.8909999999999999,2,-6.457000000000001,1,0.24,0.0557,0.0,0.134,0.799,170.13,225920,4,Basic
86,0.6609999999999999,0.723,5,-6.976,0,0.0566,0.179,1.23e-05,0.14,0.316,113.77799999999999,163805,4,Basic
83,0.721,0.805,9,-4.1339999999999995,0,0.0927,0.05,0.0,0.153,0.653,118.05799999999999,189133,4,Basic
81,0.585,0.47100000000000003,4,-9.934,0,0.0616,0.0967,0.0184,0.115,0.32299999999999995,93.09899999999999,142000,4,Basic
74,0.637,0.8009999999999999,9,-4.356,0,0.321,0.308,0.0,0.154,0.486,169.984,181666,4,Basic
0,0.728,0.86,5,-5.237,0,0.13699999999999998,0.0401,0.0,0.111,0.535,65.043,214240,4,Basic
0,0.691,0.853,1,-2.528,0,0.0372,0.0631,7.13e-05,0.08199999999999999,0.762,145.999,215867,4,Basic
89,0.882,0.6890000000000001,6,-4.027,1,0.124,0.39,0.00325,0.0501,0.746,97.963,161627,4,Basic
88,0.635,0.6609999999999999,11,-6.425,0,0.364,0.102,0.0,0.336,0.858,126.15,212711,5,Basic
76,0.75,0.5670000000000001,0,-6.4,1,0.48,0.13699999999999998,0.0,0.109,0.39799999999999996,151.895,151574,4,Basic
75,0.943,0.654,1,-5.175,1,0.27399999999999997,0.0552,0.0,0.0893,0.608,100.09100000000001,139500,4,Basic
73,0.626,0.639,10,-5.62,1,0.085,0.0465,0.0,0.161,0.638,144.009,212783,4,Basic
79,0.46399999999999997,0.473,1,-10.086,1,0.129,0.866,0.0,0.109,0.604,75.801,208687,4,Basic
77,0.878,0.525,5,-6.832000000000001,1,0.0578,0.183,0.0,0.0714,0.6940000000000001,112.022,158571,4,Basic
75,0.561,0.536,6,-6.227,1,0.0346,0.0951,0.0,0.114,0.37799999999999995,150.014,209229,4,Basic
81,0.767,0.627,0,-4.096,1,0.0401,0.537,0.0,0.359,0.6890000000000001,94.02799999999999,172606,4,Basic
81,0.847,0.6779999999999999,9,-8.635,1,0.109,0.0669,0.0,0.27399999999999997,0.8109999999999999,97.984,200594,4,Basic
90,0.732,0.644,0,-4.124,1,0.132,0.0934,4.54e-06,0.14300000000000002,0.5539999999999999,174.1,204907,4,Basic
87,0.747,0.7,0,-4.669,1,0.341,0.136,0.000167,0.11,0.62,176.03599999999997,225933,4,Basic
76,0.902,0.608,11,-6.2379999999999995,1,0.27,0.00045599999999999997,0.0,0.0621,0.836,84.001,160742,4,Basic
68,0.745,0.617,6,-7.22,0,0.14400000000000002,0.168,0.0,0.389,0.185,125.98,346907,4,Basic
86,0.857,0.647,11,-4.152,0,0.0984,0.391,1.2e-06,0.0842,0.5529999999999999,95.98200000000001,267500,4,Basic
76,0.6709999999999999,0.833,5,-5.152,0,0.395,0.0825,0.0,0.0726,0.7020000000000001,79.351,233278,4,Basic
77,0.647,0.706,6,-6.023,0,0.13699999999999998,0.264,0.0,0.114,0.5770000000000001,153.97299999999998,182338,4,Basic
82,0.693,0.604,11,-5.279,1,0.0427,0.0668,0.0,0.114,0.6509999999999999,75.014,179930,4,Basic
85,0.7090000000000001,0.9590000000000001,1,-1.339,1,0.0603,0.0296,0.0018800000000000002,0.107,0.644,128.983,206868,4,Basic
82,0.715,0.823,5,-5.313,0,0.0495,0.133,0.0,0.361,0.91,151.95600000000002,161747,4,Basic
81,0.855,0.423,5,-15.044,0,0.0585,0.7240000000000001,0.469,0.0896,0.5720000000000001,120.02,156371,4,Basic
75,0.9059999999999999,0.596,0,-5.88,0,0.243,0.0578,0.0,0.109,0.701,144.03799999999998,226846,4,Basic
88,0.737,0.86,8,-2.6519999999999997,0,0.0593,0.11,1.94e-06,0.0574,0.6559999999999999,93.98899999999999,193227,4,Basic
74,0.547,0.8170000000000001,9,-4.255,1,0.0448,0.0986,0.0,0.136,0.5920000000000001,142.118,205427,4,Basic
75,0.51,0.619,7,-7.917999999999999,1,0.281,0.8009999999999999,0.0,0.0811,0.321,97.01799999999999,220240,4,Basic
76,0.695,0.5660000000000001,6,-7.484,0,0.124,0.00202,0.0,0.16699999999999998,0.38799999999999996,80.029,175569,4,Basic
78,0.722,0.741,1,-3.72,1,0.19,0.249,0.0,0.151,0.46,162.11,308652,4,Basic
75,0.574,0.58,7,-6.091,1,0.0278,0.076,0.0,0.12,0.4,149.97,187307,4,Basic
76,0.555,0.507,11,-6.099,0,0.16699999999999998,0.25,0.0,0.28300000000000003,0.33899999999999997,137.875,193840,4,Basic
74,0.938,0.5589999999999999,10,-6.734,1,0.312,0.0546,0.0,0.157,0.76,119.90100000000001,141040,4,Basic
75,0.396,0.51,6,-6.274,1,0.0327,0.355,0.0,0.113,0.299,113.994,180467,4,Basic
75,0.746,0.49700000000000005,1,-5.785,1,0.149,0.00944,8.6e-05,0.10099999999999999,0.25,160.05100000000002,157816,4,Basic
83,0.503,0.8079999999999999,11,-5.051,0,0.045,0.0254,0.00162,0.557,0.28300000000000003,107.975,197533,4,Basic
77,0.657,0.569,2,-6.287000000000001,1,0.0542,0.201,1.3800000000000002e-05,0.126,0.39899999999999997,102.054,233880,4,Basic
77,0.861,0.6659999999999999,8,-5.18,0,0.34299999999999997,0.00218,0.0,0.272,0.853,145.041,202625,4,Basic
77,0.561,0.597,11,-6.0,0,0.0405,0.28600000000000003,0.0,0.0979,0.355,76.82600000000001,197299,4,Basic
78,0.7390000000000001,0.32,11,-10.862,0,0.239,0.736,0.000147,0.111,0.35100000000000003,79.97,200307,4,Basic
76,0.83,0.602,7,-5.9639999999999995,0,0.0681,0.155,0.0,0.122,0.7140000000000001,110.005,158086,4,Basic
78,0.6940000000000001,0.759,10,-5.667000000000001,0,0.39799999999999996,0.13699999999999998,0.0,0.16699999999999998,0.77,140.055,245387,4,Basic
74,0.687,0.6409999999999999,11,-5.814,1,0.03,0.17,0.0,0.111,0.6629999999999999,120.04,178813,4,Basic
78,0.7290000000000001,0.545,0,-7.818,1,0.0316,0.0174,0.00027400000000000005,0.369,0.514,103.012,177067,4,Basic
76,0.563,0.624,8,-8.271,1,0.287,0.0439,0.0,0.111,0.337,152.06799999999998,163267,4,Basic
75,0.462,0.512,9,-5.443,1,0.0334,0.478,0.0,0.0993,0.29,114.014,167796,4,Basic
76,0.455,0.35200000000000004,1,-11.732999999999999,0,0.25,0.654,3.72e-06,0.249,0.40700000000000003,103.34200000000001,252747,4,Basic
77,0.73,0.38,11,-8.558,0,0.0988,0.0319,4.93e-05,0.12,0.32299999999999995,114.973,127029,4,Basic
75,0.58,0.725,0,-5.124,1,0.0273,0.016,0.0,0.107,0.369,93.014,206230,4,Basic
77,0.826,0.579,8,-8.241,0,0.0801,0.00881,0.0,0.129,0.431,121.075,212013,4,Basic
92,0.731,0.8320000000000001,9,-2.592,1,0.0503,0.273,0.0,0.0665,0.94,146.013,178613,4,Basic
75,0.8220000000000001,0.654,0,-4.623,1,0.132,0.019,0.0,0.233,0.42100000000000004,119.884,211013,4,Basic
77,0.8909999999999999,0.5870000000000001,6,-4.281000000000001,0,0.115,0.00317,0.000154,0.0487,0.753,120.029,172630,4,Basic
75,0.79,0.629,9,-7.172000000000001,1,0.138,0.179,0.0,0.35600000000000004,0.833,124.06299999999999,127742,4,Basic
75,0.9179999999999999,0.39399999999999996,0,-10.786,0,0.32,0.21600000000000003,0.0,0.085,0.441,120.016,120307,4,Basic
76,0.774,0.669,7,-7.397,0,0.221,0.415,0.0,0.105,0.528,89.954,150093,4,Basic
73,0.732,0.6829999999999999,7,-6.477,1,0.29,0.0567,0.0,0.149,0.583,160.002,192012,4,Basic
76,0.866,0.39899999999999997,7,-10.937999999999999,1,0.0745,0.11699999999999999,0.0,0.0689,0.713,129.047,223256,4,Basic
74,0.884,0.7829999999999999,1,-2.388,1,0.294,0.0744,0.0,0.12,0.929,124.052,143226,4,Basic
73,0.45299999999999996,0.72,0,-5.8389999999999995,0,0.255,0.233,0.0,0.156,0.518,80.788,193952,4,Basic
75,0.8690000000000001,0.607,6,-6.192,0,0.33299999999999996,0.025,0.0,0.0906,0.531,160.011,173489,4,Basic
81,0.7,0.748,1,-6.044,1,0.0434,0.127,0.0,0.0941,0.631,111.939,182920,4,Basic
92,0.677,0.7440000000000001,10,-6.806,0,0.0295,0.0404,0.00016,0.07400000000000001,0.631,124.08,152913,4,Basic
75,0.9440000000000001,0.613,10,-5.999,0,0.29100000000000004,0.00818,0.0,0.0893,0.32799999999999996,120.102,170156,4,Basic
74,0.44,0.7929999999999999,6,-3.95,1,0.0502,0.0677,0.0,0.0788,0.447,143.599,250653,4,Basic
77,0.789,0.7859999999999999,2,-4.788,1,0.297,0.596,0.0,0.0997,0.39,119.95700000000001,248040,4,Basic
78,0.647,0.309,7,-7.9479999999999995,0,0.0366,0.78,7.41e-06,0.20199999999999999,0.195,87.045,171573,4,Basic
78,0.708,0.618,7,-6.315,1,0.039,0.5920000000000001,2.21e-06,0.39899999999999997,0.563,95.947,220897,4,Basic
78,0.40399999999999997,0.8059999999999999,2,-4.75,1,0.0496,0.198,0.0,0.114,0.11199999999999999,148.036,220730,4,Basic
77,0.8140000000000001,0.527,9,-7.001,0,0.32799999999999996,0.179,0.000512,0.0767,0.54,170.063,153733,4,Basic
75,0.556,0.43700000000000006,9,-7.194,1,0.17800000000000002,0.604,0.0,0.201,0.11199999999999999,125.662,134440,3,Basic
83,0.785,0.5720000000000001,2,-7.504,1,0.12300000000000001,0.0598,0.0,0.218,0.49,100.016,235284,4,Basic
78,0.612,0.6509999999999999,2,-8.292,0,0.19,0.313,0.0,0.114,0.556,182.87,202723,3,Basic
77,0.613,0.579,5,-6.484,1,0.0833,0.489,0.0,0.126,0.551,91.863,183428,4,Basic
78,0.893,0.6409999999999999,1,-3.051,1,0.272,0.128,8.06e-05,0.086,0.7709999999999999,94.01700000000001,190747,4,Basic
78,0.696,0.574,3,-6.899,0,0.0949,0.40399999999999997,0.0,0.0954,0.434,93.03299999999999,169869,4,Basic
75,0.7909999999999999,0.718,10,-6.343,0,0.0643,0.0541,0.0,0.33399999999999996,0.42200000000000004,108.04700000000001,177653,4,Basic
74,0.725,0.696,5,-4.947,0,0.040999999999999995,0.0222,1.2e-06,0.10800000000000001,0.44299999999999995,147.014,130612,4,Basic
74,0.836,0.747,1,-3.3680000000000003,0,0.136,0.33899999999999997,0.0,0.0739,0.758,84.435,143296,4,Basic
73,0.8440000000000001,0.698,2,-5.73,1,0.41100000000000003,0.0231,0.0,0.0722,0.6829999999999999,167.00799999999998,160988,4,Basic
78,0.722,0.764,10,-5.656000000000001,0,0.39799999999999996,0.145,0.0,0.171,0.7959999999999999,139.83100000000002,245413,4,Basic
89,0.738,0.748,0,-4.902,1,0.0453,0.182,0.0,0.11,0.8959999999999999,94.949,217253,4,Basic
84,0.8420000000000001,0.8009999999999999,8,-4.167,0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,212500,4,Basic
0,0.662,0.9079999999999999,1,-4.763999999999999,0,0.0449,0.0506,0.0,0.0508,0.9670000000000001,149.941,173693,4,Basic
0,0.74,0.7490000000000001,4,-4.83,1,0.0405,0.0195,0.0,0.282,0.522,110.007,231467,4,Basic
0,0.703,0.81,4,-4.874,0,0.0424,0.000315,0.0,0.21600000000000003,0.726,102.978,216200,4,Basic
80,0.518,0.467,0,-6.184,1,0.0302,0.662,0.0,0.0853,0.386,132.85399999999998,173307,4,Basic
60,0.479,0.593,7,-7.739,1,0.0613,0.225,0.0,0.207,0.0373,125.035,316067,4,Basic
78,0.747,0.45799999999999996,6,-6.891,1,0.303,0.451,0.0,0.252,0.47,75.029,182000,4,Basic
77,0.6779999999999999,0.43799999999999994,9,-8.847000000000001,0,0.0577,0.29,0.0,0.0838,0.501,81.498,247546,4,Basic
77,0.664,0.7240000000000001,10,-5.005,1,0.04,0.441,0.0,0.174,0.6409999999999999,98.02,176844,4,Basic
76,0.7070000000000001,0.5429999999999999,8,-4.61,1,0.27899999999999997,0.151,0.0,0.384,0.8240000000000001,144.18,163755,4,Basic
84,0.807,0.8029999999999999,11,-4.156000000000001,1,0.126,0.602,0.00853,0.136,0.706,91.98700000000001,258800,4,Basic
59,0.856,0.693,2,-4.956,1,0.0649,0.10300000000000001,0.0,0.071,0.133,133.039,219040,4,Basic
74,0.93,0.561,0,-8.052999999999999,1,0.25,0.10099999999999999,0.0,0.0992,0.596,140.987,184093,4,Basic
82,0.6809999999999999,0.865,1,-4.132,0,0.0594,0.00464,0.0016899999999999999,0.149,0.528,91.01700000000001,219080,4,Basic
73,0.731,0.439,8,-5.479,1,0.435,0.158,0.0,0.375,0.649,79.824,184843,4,Basic
81,0.746,0.787,4,-6.372999999999999,1,0.12,0.214,0.0,0.0669,0.607,95.005,206187,4,Basic
73,0.461,0.43700000000000006,2,-8.285,1,0.0284,0.235,7.1e-06,0.121,0.19399999999999998,128.132,292663,3,Basic
75,0.794,0.44,0,-7.861000000000001,0,0.131,0.0806,0.0,0.198,0.276,138.024,202454,4,Basic
58,0.633,0.713,5,-5.651,0,0.0406,0.19,6.58e-06,0.10800000000000001,0.3,143.981,204467,4,Basic
75,0.883,0.478,8,-10.306,1,0.23600000000000002,0.401,0.0,0.0694,0.768,121.035,134380,4,Basic
58,0.525,0.675,8,-5.2620000000000005,0,0.337,0.0229,0.0,0.0764,0.526,68.811,176893,4,Basic
74,0.862,0.6890000000000001,1,-5.68,1,0.32299999999999995,0.11800000000000001,0.0,0.0729,0.364,83.964,223787,4,Basic
58,0.7909999999999999,0.636,11,-6.218999999999999,1,0.0536,0.0308,2.2e-06,0.134,0.263,133.032,217280,4,Basic
78,0.7290000000000001,0.475,8,-4.985,1,0.0364,0.37799999999999995,0.0,0.12,0.371,62.52,212267,3,Basic
77,0.861,0.599,7,-7.814,0,0.217,0.182,0.00855,0.102,0.527,100.02600000000001,144000,4,Basic
57,0.595,0.645,6,-4.872,1,0.10800000000000001,0.0866,1.74e-05,0.165,0.205,134.941,157720,4,Basic
86,0.8370000000000001,0.7909999999999999,4,-3.157,0,0.0773,0.252,1.14e-06,0.188,0.618,91.98,184436,4,Basic
74,0.76,0.755,6,-4.735,0,0.19,0.0163,2.95e-06,0.0909,0.517,101.993,171647,4,Basic
72,0.912,0.522,10,-6.196000000000001,0,0.368,0.192,0.0,0.11,0.33,139.898,181995,4,Basic
74,0.465,0.84,0,-4.35,1,0.0722,0.125,0.0,0.138,0.672,83.98100000000001,142026,4,Basic
